item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_013145,ORD_004372,Beauty,Body Lotion,3,88.84,266.52
ITEM_013146,ORD_004372,Home & Kitchen,Vacuum Cleaner Robot,1,205.47,205.47
ITEM_013147,ORD_004373,Fashion,Leather Belt,2,213.72,427.44
ITEM_013148,ORD_004373,Groceries,Cooking Spices Set,3,61.26,183.78
ITEM_013149,ORD_004373,Groceries,Chocolate Assortment,1,55.64,55.64
ITEM_013150,ORD_004374,Electronics,4K Smart TV,1,197.41,197.41
ITEM_013151,ORD_004375,Groceries,Protein Powder,1,76.94,76.94
ITEM_013152,ORD_004375,Beauty,Lipstick Matte,2,51.54,103.08
ITEM_013153,ORD_004375,Fash,Leather Wallet,1,243.62,243.62
ITEM_013154,ORD_004375,Fashion,Casual Sneakers,3,199.6,598.8
ITEM_013155,ORD_004375,Fashion,Formal Shirt,3,50.59,151.77
ITEM_013156,ORD_004376,Fashion,Cotton T-Shirt,1,260.17,260.17
ITEM_013157,ORD_004377,Fashion,Denim Jeans,1,153.79,153.79
ITEM_013158,ORD_004377,Fashion,Cotton T-Shirt,2,255.2,510.4
ITEM_013159,ORD_004378,Home & Kitchen,Electric Kettle,3,353.01,1059.03
ITEM_013160,ORD_004378,Fashion,Formal Shirt,3,71.1,213.3
ITEM_013161,ORD_004378,Electronics,Gaming Console,1,971.24,971.24
ITEM_013162,ORD_004378,Beauty,Body Lotion,2,116.23,232.46
ITEM_013163,ORD_004379,BEAUTY,Makeup Palette,1,78.39,78.39
ITEM_013164,ORD_004380,Beauty,Lipstick Matte,3,65.52,196.56
ITEM_013165,ORD_004380,Electronics,Bluetooth Speaker,3,458.1,1374.3
ITEM_013166,ORD_004380,Electronics,Action Camera,3,839.67,2519.01
ITEM_013167,ORD_004380,Beauty,Shampoo & Conditioner,3,38.01,114.03
ITEM_013168,ORD_004381,Home & Kitchen,Water Purifier,2,374.21,748.42
ITEM_013169,ORD_004381,fashion,Sunglasses Premium,1,254.47,254.47
ITEM_013170,ORD_004381,Beauty,Facial Serum,1,34.66,34.66
ITEM_013171,ORD_004381,HOME & KITCHEN,Knife Set Premium,3,178.58,535.74
ITEM_013172,ORD_004381,Fashion,Sports Hoodie,2,229.93,459.86
ITEM_013173,ORD_004382,Fashion,Canvas Backpack,3,69.24,207.72
ITEM_013174,ORD_004382,Fashion,Formal Shirt,3,88.66,265.98
ITEM_013175,ORD_004382,Fashion,Sports Hoodie,3,279.48,838.44
ITEM_013176,ORD_004382,Electronics,Smart Watch Series,3,455.79,1367.37
ITEM_013177,ORD_004383,Home & Kitchen,Microwave Oven,2,330.86,661.72
ITEM_013178,ORD_004384,Fashion,Leather Wallet,3,275.02,825.06
ITEM_013179,ORD_004384,Home & Kitchen,Electric Kettle,1,349.83,349.83
ITEM_013180,ORD_004384,Beauty,Beard Trimmer,2,53.3,106.6
ITEM_013181,ORD_004385,Groceries,Organic Rice 5kg,1,26.0,26.0
ITEM_013182,ORD_004386,Electronics,Mechanical Keyboard,2,572.99,1145.98
ITEM_013183,ORD_004386,Beauty,Hair Dryer Pro,2,62.04,124.08
ITEM_013184,ORD_004386,Fashion,Formal Shirt,1,290.79,290.79
ITEM_013185,ORD_004387,Home & Kitchen,Storage Containers,2,271.79,543.58
ITEM_013186,ORD_004387,Groceries,Energy Bars Pack,2,30.14,60.28
ITEM_013187,ORD_004387,Fashion,Leather Wallet,2,64.68,129.36
ITEM_013188,ORD_004387,Fashion,Cotton T-Shirt,2,219.33,438.66
ITEM_013189,ORD_004387,Home & Kitchen,Food Processor,2,264.18,528.36
ITEM_013190,ORD_004388,Home & Kitchen,LED Desk Lamp,3,69.35,208.05
ITEM_013191,ORD_004388,Groceries,Organic Rice 5kg,1,56.82,56.82
ITEM_013192,ORD_004388,Fashion,Silk Scarf,2,230.93,461.86
ITEM_013193,ORD_004388,Home & Kitchen,Pressure Cooker,1,195.57,195.57
ITEM_013194,ORD_004388,Groceries,Cooking Spices Set,2,29.24,58.48
ITEM_013195,ORD_004389,Electronics,Smart Watch Series,1,593.99,593.99
ITEM_013196,ORD_004389,Fashion,Running Shoes,2,201.99,403.98
ITEM_013197,ORD_004389,Fashion,Denim Jeans,2,108.0,216.0
ITEM_013198,ORD_004390,Home & Kitchen,Food Processor,2,297.65,595.3
ITEM_013199,ORD_004391,Electronics,Wireless Earbuds,1,486.84,486.84
ITEM_013200,ORD_004391,Fashion,Casual Sneakers,2,158.93,317.86
ITEM_013201,ORD_004392,Fashion,Casual Sneakers,3,233.12,699.36
ITEM_013202,ORD_004392,Fashion,Denim Jeans,3,75.96,227.88
ITEM_013203,ORD_004392,FASHION,Sunglasses Premium,3,221.97,665.91
ITEM_013204,ORD_004393,Beauty,Lipstick Matte,2,86.78,173.56
ITEM_013205,ORD_004393,Fashion,Silk Scarf,3,215.23,645.69
ITEM_013206,ORD_004393,beauty,Perfume Eau de Parfum,1,121.59,121.59
ITEM_013207,ORD_004393,Electronics,Wireless Earbuds,3,890.62,2671.86
ITEM_013208,ORD_004393,Electronics,Portable SSD 1TB,2,657.43,1314.86
ITEM_013209,ORD_004394,Groceries,Green Tea Collection,2,31.41,62.82
ITEM_013210,ORD_004394,Home & Kitchen,Microwave Oven,2,288.9,577.8
ITEM_013211,ORD_004394,Home,Microwave Oven,1,397.36,397.36
ITEM_013212,ORD_004394,Groceries,Extra Virgin Olive Oil,1,75.74,75.74
ITEM_013213,ORD_004395,Fashion,Sports Hoodie,1,193.38,193.38
ITEM_013214,ORD_004396,Home & Kitchen,Microwave Oven,2,252.85,505.7
ITEM_013215,ORD_004396,Home & Kitchen,Toaster 4-Slice,2,166.74,333.48
ITEM_013216,ORD_004396,Fashion,Denim Jeans,2,55.46,110.92
ITEM_013217,ORD_004396,Home & Kitchen,Bedding Set,2,108.55,217.1
ITEM_013218,ORD_004397,Beauty,Skincare Set,3,85.42,256.26
ITEM_013219,ORD_004397,Beauty,Nail Polish Set,3,93.49,280.47
ITEM_013220,ORD_004397,Electronics,Smartphone Pro Max,3,830.94,2492.82
ITEM_013221,ORD_004397,Groceries,Breakfast Cereal,2,80.7,161.4
ITEM_013222,ORD_004398,Fashion,Sports Hoodie,2,286.55,573.1
ITEM_013223,ORD_004398,Groceries,Snack Box Premium,1,29.72,29.72
ITEM_013224,ORD_004398,Fashion,Wrist Watch Classic,1,71.55,71.55
ITEM_013225,ORD_004398,Fashion,Sports Hoodie,2,273.4,546.8
ITEM_013226,ORD_004398,Electronics,USB-C Hub,3,315.76,947.28
ITEM_013227,ORD_004399,Beauty,Lipstick Matte,1,31.64,31.64
ITEM_013228,ORD_004399,Home & Kitchen,LED Desk Lamp,2,324.72,649.44
ITEM_013229,ORD_004399,Fashion,Gold Bracelet,1,199.5,199.5
ITEM_013230,ORD_004400,Home & Kitchen,Coffee Machine,1,351.9,351.9
ITEM_013231,ORD_004400,ELECTRONICS,Action Camera,3,274.94,824.82
ITEM_013232,ORD_004400,fashion,Leather Belt,3,268.8,806.4
ITEM_013233,ORD_004400,Groceries,Pasta Variety Pack,2,30.79,61.58
ITEM_013234,ORD_004400,Beauty,Lipstick Matte,2,30.33,60.66
ITEM_013235,ORD_004401,Fashion,Denim Jeans,2,210.29,420.58
ITEM_013236,ORD_004401,Electronics,Portable SSD 1TB,3,170.07,510.21
ITEM_013237,ORD_004402,Fashion,Designer Handbag,1,65.6,65.6
ITEM_013238,ORD_004402,Electronics,Action Camera,2,933.37,1866.74
ITEM_013239,ORD_004402,Electronics,Tablet Air,2,600.34,1200.68
ITEM_013240,ORD_004403,Fashion,Leather Belt,1,259.85,259.85
ITEM_013241,ORD_004403,Electronics,Laptop Ultra,2,266.03,532.06
ITEM_013242,ORD_004403,Fashion,Cotton T-Shirt,3,244.13,732.39
ITEM_013243,ORD_004403,Groceries,Snack Box Premium,3,99.86,299.58
ITEM_013244,ORD_004404,Fashion,Canvas Backpack,1,237.06,237.06
ITEM_013245,ORD_004404,Home & Kitchen,LED Desk Lamp,1,216.94,216.94
ITEM_013246,ORD_004404,Fashion,Cotton T-Shirt,3,289.08,867.24
ITEM_013247,ORD_004404,Beauty,Facial Serum,1,129.39,129.39
ITEM_013248,ORD_004404,Fashion,Canvas Backpack,2,234.79,469.58
ITEM_013249,ORD_004405,Home & Kitchen,Electric Kettle,2,124.48,248.96
ITEM_013250,ORD_004405,Fashion,Silk Scarf,1,264.87,264.87
ITEM_013251,ORD_004405,Home & Kitchen,Non-Stick Cookware Set,1,302.27,302.27
ITEM_013252,ORD_004405,Home & Kitchen,Bedding Set,2,97.41,194.82
ITEM_013253,ORD_004405,Home & Kitchen,Air Fryer 5L,1,361.51,361.51
ITEM_013254,ORD_004406,Fashion,Cotton T-Shirt,1,64.6,64.6
ITEM_013255,ORD_004406,Fashion,Leather Belt,3,273.88,821.64
ITEM_013256,ORD_004406,Fashion,Wrist Watch Classic,1,166.89,166.89
ITEM_013257,ORD_004407,Beauty,Perfume Eau de Parfum,3,61.61,184.83
ITEM_013258,ORD_004407,Fashion,Casual Sneakers,2,203.99,407.98
ITEM_013259,ORD_004407,Electronics,Action Camera,3,584.75,1754.25
ITEM_013260,ORD_004408,Electronics,Smart Watch Series,1,239.71,239.71
ITEM_013261,ORD_004408,HOME & KITCHEN,LED Desk Lamp,2,137.18,274.36
ITEM_013262,ORD_004409,Electronics,Bluetooth Speaker,2,990.83,1981.66
ITEM_013263,ORD_004409,Fashion,Formal Shirt,2,224.85,449.7
ITEM_013264,ORD_004409,Electronics,Power Bank 20000mAh,2,765.42,1530.84
ITEM_013265,ORD_004409,Fashion,Wrist Watch Classic,1,196.64,196.64
ITEM_013266,ORD_004410,Home & Kitchen,Knife Set Premium,2,124.73,249.46
ITEM_013267,ORD_004410,Fashion,Canvas Backpack,1,104.59,104.59
ITEM_013268,ORD_004410,Electronics,Power Bank 20000mAh,1,723.68,723.68
ITEM_013269,ORD_004411,Electronics,Smartphone Pro Max,3,893.25,2679.75
ITEM_013270,ORD_004411,Electronics,Gaming Console,3,561.35,1684.05
ITEM_013271,ORD_004411,Home & Kitchen,Toaster 4-Slice,1,98.97,98.97
ITEM_013272,ORD_004411,Beauty,Hair Dryer Pro,2,57.67,115.34
ITEM_013273,ORD_004412,Fashion,Running Shoes,3,267.88,803.64
ITEM_013274,ORD_004412,Electronics,Smartphone Pro Max,1,276.9,276.9
ITEM_013275,ORD_004412,Beauty,Eye Cream,1,69.78,69.78
ITEM_013276,ORD_004412,Electronics,USB-C Hub,2,450.86,901.72
ITEM_013277,ORD_004413,Fashion,Silk Scarf,2,116.81,233.62
ITEM_013278,ORD_004414,Electronics,Power Bank 20000mAh,3,284.35,853.05
ITEM_013279,ORD_004414,Electronics,Gaming Console,2,349.77,699.54
ITEM_013280,ORD_004414,Home & Kitchen,Coffee Machine,1,341.27,341.27
ITEM_013281,ORD_004415,Groceries,Organic Rice 5kg,2,85.43,170.86
ITEM_013282,ORD_004416,Electronics,Laptop Ultra,2,546.89,1093.78
ITEM_013283,ORD_004417,Home & Kitchen,Storage Containers,1,254.85,254.85
ITEM_013284,ORD_004418,Beauty,Facial Serum,3,143.44,430.32
ITEM_013285,ORD_004418,Home & Kitchen,Non-Stick Cookware Set,3,185.08,555.24
ITEM_013286,ORD_004418,Home & Kitchen,Non-Stick Cookware Set,3,149.37,448.11
ITEM_013287,ORD_004418,Home & Kitchen,Storage Containers,2,278.92,557.84
ITEM_013288,ORD_004418,Electronics,4K Smart TV,2,542.48,1084.96
ITEM_013289,ORD_004419,Electronics,Smartphone Pro Max,3,759.47,2278.41
ITEM_013290,ORD_004419,Fashion,Formal Shirt,1,113.03,113.03
ITEM_013291,ORD_004419,Fashion,Silk Scarf,1,278.11,278.11
ITEM_013292,ORD_004419,Fashion,Denim Jeans,1,134.91,134.91
ITEM_013293,ORD_004419,Electronics,Wireless Mouse,3,224.96,674.88
ITEM_013294,ORD_004420,Fashion,Designer Handbag,2,240.13,480.26
ITEM_013295,ORD_004420,Home & Kitchen,Microwave Oven,1,113.92,113.92
ITEM_013296,ORD_004420,Home & Kitchen,LED Desk Lamp,2,222.95,445.9
ITEM_013297,ORD_004421,Home & Kitchen,Food Processor,3,260.91,782.73
ITEM_013298,ORD_004421,Groceries,Dried Fruits Mix,3,35.62,106.86
ITEM_013299,ORD_004421,Home & Kitchen,Blender Pro,2,290.5,581.0
ITEM_013300,ORD_004421,Fashion,Sports Hoodie,2,268.71,537.42
ITEM_013301,ORD_004421,Electronics,Laptop Ultra,1,851.41,851.41
ITEM_013302,ORD_004422,beauty,Lipstick Matte,3,35.5,106.5
ITEM_013303,ORD_004422,Fashion,Sunglasses Premium,3,84.77,254.31
ITEM_013304,ORD_004422,Beauty,Facial Serum,1,142.55,142.55
ITEM_013305,ORD_004422,Beauty,Facial Cleanser,2,87.04,174.08
ITEM_013306,ORD_004423,Home & Kitchen,Knife Set Premium,3,94.5,283.5
ITEM_013307,ORD_004423,Electronics,USB-C Hub,1,170.45,170.45
ITEM_013308,ORD_004424,Fashion,Leather Wallet,2,61.43,122.86
ITEM_013309,ORD_004424,Beauty,Hair Dryer Pro,1,121.49,121.49
ITEM_013310,ORD_004425,Home & Kitchen,Vacuum Cleaner Robot,3,143.82,431.46
ITEM_013311,ORD_004426,Beauty,Nail Polish Set,3,53.92,161.76
ITEM_013312,ORD_004426,Fashion,Formal Shirt,3,176.95,530.85
ITEM_013313,ORD_004426,Fashion,Sunglasses Premium,2,154.55,309.1
ITEM_013314,ORD_004426,Groceries,Honey Raw,1,17.23,17.23
ITEM_013315,ORD_004426,Groceries,Premium Coffee Beans,3,28.93,86.79
ITEM_013316,ORD_004427,Electronics,Action Camera,2,362.56,725.12
ITEM_013317,ORD_004427,Home & Kitchen,Non-Stick Cookware Set,1,75.59,75.59
ITEM_013318,ORD_004427,Groceries,Energy Bars Pack,2,18.98,37.96
ITEM_013319,ORD_004427,Electronics,Wireless Mouse,1,682.71,682.71
ITEM_013320,ORD_004428,Beauty,Hair Dryer Pro,1,139.82,139.82
ITEM_013321,ORD_004428,GROCERIES,Green Tea Collection,2,68.29,136.58
ITEM_013322,ORD_004429,Fashion,Leather Belt,2,135.11,270.22
ITEM_013323,ORD_004429,Beauty,Makeup Palette,2,63.78,127.56
ITEM_013324,ORD_004429,Fashion,Designer Handbag,2,264.24,528.48
ITEM_013325,ORD_004429,Beauty,Hair Dryer Pro,2,125.13,250.26
ITEM_013326,ORD_004430,Electronics,Power Bank 20000mAh,3,226.25,678.75
ITEM_013327,ORD_004430,Home & Kitchen,Coffee Machine,3,204.32,612.96
ITEM_013328,ORD_004430,Electronics,Mechanical Keyboard,1,756.94,756.94
ITEM_013329,ORD_004430,Electronics,Tablet Air,1,175.32,175.32
ITEM_013330,ORD_004430,Groceries,Pasta Variety Pack,2,78.11,156.22
ITEM_013331,ORD_004431,Electronics,Smartphone Pro Max,3,705.19,2115.57
ITEM_013332,ORD_004432,Beauty,Body Lotion,1,96.83,96.83
ITEM_013333,ORD_004432,Electronics,Wireless Mouse,3,551.79,1655.37
ITEM_013334,ORD_004432,Home & Kitchen,Knife Set Premium,2,93.99,187.98
ITEM_013335,ORD_004432,Beauty,Eye Cream,2,98.69,197.38
ITEM_013336,ORD_004433,Fashion,Sunglasses Premium,3,130.32,390.96
ITEM_013337,ORD_004433,Groceries,Energy Bars Pack,1,75.06,75.06
ITEM_013338,ORD_004434,BEAUTY,Skincare Set,1,144.69,144.69
ITEM_013339,ORD_004435,Fashion,Leather Belt,1,97.27,97.27
ITEM_013340,ORD_004435,Home & Kitchen,Blender Pro,3,151.22,453.66
ITEM_013341,ORD_004435,Fash,Denim Jeans,2,76.54,153.08
ITEM_013342,ORD_004435,Home & Kitchen,Air Fryer 5L,3,93.06,279.18
ITEM_013343,ORD_004435,Fashion,Sports Hoodie,1,112.53,112.53
ITEM_013344,ORD_004436,Beauty,Beard Trimmer,3,96.17,288.51
ITEM_013345,ORD_004436,Groceries,Extra Virgin Olive Oil,3,30.18,90.54
ITEM_013346,ORD_004437,Groceries,Cooking Spices Set,1,39.56,39.56
ITEM_013347,ORD_004437,Beauty,Facial Cleanser,3,66.08,198.24
ITEM_013348,ORD_004437,Electronics,Action Camera,3,608.08,1824.24
ITEM_013349,ORD_004438,Beauty,Perfume Eau de Parfum,2,58.7,117.4
ITEM_013350,ORD_004438,Beauty,Perfume Eau de Parfum,3,111.99,335.97
ITEM_013351,ORD_004439,Electronics,Portable SSD 1TB,2,539.47,1078.94
ITEM_013352,ORD_004439,Home & Kitchen,Storage Containers,1,358.9,358.9
ITEM_013353,ORD_004439,Electronics,USB-C Hub,3,834.72,2504.16
ITEM_013354,ORD_004440,Electronics,USB-C Hub,3,248.11,744.33
ITEM_013355,ORD_004440,Fashion,Summer Dress,3,284.48,853.44
ITEM_013356,ORD_004441,Beauty,Electric Toothbrush,1,99.76,99.76
ITEM_013357,ORD_004441,Electronics,USB-C Hub,2,793.74,1587.48
ITEM_013358,ORD_004441,Electronics,Mechanical Keyboard,3,529.25,1587.75
ITEM_013359,ORD_004441,Home & Kitchen,Non-Stick Cookware Set,3,341.64,1024.92
ITEM_013360,ORD_004442,Home & Kitchen,Food Processor,3,188.1,564.3
ITEM_013361,ORD_004442,Electronics,Wireless Mouse,2,536.99,1073.98
ITEM_013362,ORD_004442,Home & Kitchen,Electric Kettle,1,132.86,132.86
ITEM_013363,ORD_004442,Groceries,Protein Powder,2,61.49,122.98
ITEM_013364,ORD_004442,Beauty,Makeup Palette,3,45.36,136.08
ITEM_013365,ORD_004443,Electronics,4K Smart TV,3,622.0,1866.0
ITEM_013366,ORD_004443,Electronics,Smartphone Pro Max,1,209.55,209.55
ITEM_013367,ORD_004443,Home & Kitchen,Knife Set Premium,2,324.89,649.78
ITEM_013368,ORD_004444,Home & Kitchen,Knife Set Premium,3,82.58,247.74
ITEM_013369,ORD_004444,Fashion,Leather Belt,2,284.29,568.58
ITEM_013370,ORD_004444,Fashion,Leather Wallet,3,162.34,487.02
ITEM_013371,ORD_004444,Electronics,Drone Mini,3,536.11,1608.33
ITEM_013372,ORD_004445,Beauty,Facial Cleanser,1,136.97,136.97
ITEM_013373,ORD_004445,Fashion,Gold Bracelet,3,292.27,876.81
ITEM_013374,ORD_004446,Fashion,Summer Dress,3,171.92,515.76
ITEM_013375,ORD_004447,Fashion,Leather Belt,1,199.36,199.36
ITEM_013376,ORD_004447,Home & Kitchen,LED Desk Lamp,3,112.45,337.35
ITEM_013377,ORD_004448,Groceries,Organic Rice 5kg,2,47.98,95.96
ITEM_013378,ORD_004448,Fashion,Summer Dress,3,141.51,424.53
ITEM_013379,ORD_004448,Beauty,Facial Serum,1,36.27,36.27
ITEM_013380,ORD_004448,Home & Kitchen,Non-Stick Cookware Set,1,88.03,88.03
ITEM_013381,ORD_004449,HOME & KITCHEN,Electric Kettle,3,259.01,777.03
ITEM_013382,ORD_004449,Fashion,Casual Sneakers,1,199.79,199.79
ITEM_013383,ORD_004449,Home & Kitchen,Electric Kettle,3,289.59,868.77
ITEM_013384,ORD_004449,Home & Kitchen,Microwave Oven,1,138.05,138.05
ITEM_013385,ORD_004449,Fashion,Leather Belt,1,215.5,215.5
ITEM_013386,ORD_004450,Groceries,Pasta Variety Pack,2,20.59,41.18
ITEM_013387,ORD_004450,Beauty,Shampoo & Conditioner,3,128.82,386.46
ITEM_013388,ORD_004450,Electronics,Power Bank 20000mAh,1,463.89,463.89
ITEM_013389,ORD_004450,Groceries,Cooking Spices Set,3,20.69,62.07
ITEM_013390,ORD_004451,Electronics,Bluetooth Speaker,2,523.87,1047.74
ITEM_013391,ORD_004451,Home & Kitchen,Bedding Set,2,291.71,583.42
ITEM_013392,ORD_004451,Groceries,Honey Raw,2,46.58,93.16
ITEM_013393,ORD_004451,Home & Kitchen,Storage Containers,2,329.26,658.52
ITEM_013394,ORD_004452,Fashion,Wrist Watch Classic,1,254.47,254.47
ITEM_013395,ORD_004452,Beauty,Lipstick Matte,3,144.81,434.43
ITEM_013396,ORD_004452,Fashion,Designer Handbag,3,206.57,619.71
ITEM_013397,ORD_004453,Beauty,Body Lotion,2,79.3,158.6
ITEM_013398,ORD_004454,Electronics,4K Smart TV,3,765.36,2296.08
ITEM_013399,ORD_004454,Beauty,Nail Polish Set,3,41.28,123.84
ITEM_013400,ORD_004454,Electronics,Wireless Mouse,3,935.14,2805.42
ITEM_013401,ORD_004455,Home,Vacuum Cleaner Robot,1,337.12,337.12
ITEM_013402,ORD_004455,Fashion,Wrist Watch Classic,1,57.44,57.44
ITEM_013403,ORD_004455,fashion,Canvas Backpack,2,236.15,472.3
ITEM_013404,ORD_004456,Groceries,Dried Fruits Mix,3,86.91,260.73
ITEM_013405,ORD_004456,Electronics,Laptop Ultra,1,803.39,803.39
ITEM_013406,ORD_004456,Fashion,Denim Jeans,1,91.96,91.96
ITEM_013407,ORD_004456,Home & Kitchen,Storage Containers,3,282.54,847.62
ITEM_013408,ORD_004457,ELECTRONICS,Wireless Earbuds,2,728.61,1457.22
ITEM_013409,ORD_004457,Home & Kitchen,Food Processor,3,193.77,581.31
ITEM_013410,ORD_004457,Fashion,Cotton T-Shirt,1,87.03,87.03
ITEM_013411,ORD_004457,Beauty,Electric Toothbrush,3,108.06,324.18
ITEM_013412,ORD_004457,Home,Air Fryer 5L,3,234.48,703.44
ITEM_013413,ORD_004458,Groceries,Chocolate Assortment,2,68.27,136.54
ITEM_013414,ORD_004458,Electronics,Smartphone Pro Max,3,402.34,1207.02
ITEM_013415,ORD_004458,electronics,Action Camera,1,730.7,730.7
ITEM_013416,ORD_004458,Groceries,Organic Rice 5kg,3,98.42,295.26
ITEM_013417,ORD_004458,Fashion,Summer Dress,3,142.35,427.05
ITEM_013418,ORD_004459,Fashion,Designer Handbag,1,75.04,75.04
ITEM_013419,ORD_004459,Fashion,Cotton T-Shirt,1,182.62,182.62
ITEM_013420,ORD_004460,Electronics,Tablet Air,1,389.11,389.11
ITEM_013421,ORD_004460,Fashion,Running Shoes,1,243.88,243.88
ITEM_013422,ORD_004460,fashion,Sports Hoodie,3,253.16,759.48
ITEM_013423,ORD_004461,Groceries,Cooking Spices Set,3,45.1,135.3
ITEM_013424,ORD_004462,Electronics,Wireless Mouse,3,499.8,1499.4
ITEM_013425,ORD_004462,Electronics,Smart Watch Series,3,240.68,722.04
ITEM_013426,ORD_004462,Fashion,Denim Jeans,2,282.17,564.34
ITEM_013427,ORD_004462,Groceries,Organic Rice 5kg,3,72.67,218.01
ITEM_013428,ORD_004463,Electronics,Bluetooth Speaker,1,603.93,603.93
ITEM_013429,ORD_004463,Fashion,Leather Belt,1,182.69,182.69
ITEM_013430,ORD_004463,Groceries,Snack Box Premium,1,25.99,25.99
ITEM_013431,ORD_004463,Electronics,Laptop Ultra,3,850.83,2552.49
ITEM_013432,ORD_004463,Beauty,Skincare Set,2,111.13,222.26
ITEM_013433,ORD_004464,Beauty,Shampoo & Conditioner,3,90.99,272.97
ITEM_013434,ORD_004464,Fashion,Designer Handbag,1,118.87,118.87
ITEM_013435,ORD_004464,Home & Kitchen,Microwave Oven,2,307.21,614.42
ITEM_013436,ORD_004464,Home & Kitchen,Coffee Machine,1,177.68,177.68
ITEM_013437,ORD_004465,Beauty,Hair Dryer Pro,1,88.64,88.64
ITEM_013438,ORD_004465,Groceries,Honey Raw,2,52.22,104.44
ITEM_013439,ORD_004465,Beauty,Eye Cream,1,58.42,58.42
ITEM_013440,ORD_004465,Home & Kitchen,Air Fryer 5L,3,229.32,687.96
ITEM_013441,ORD_004465,Home & Kitchen,Vacuum Cleaner Robot,1,257.42,257.42
ITEM_013442,ORD_004466,Electronics,Portable SSD 1TB,3,399.56,1198.68
ITEM_013443,ORD_004466,Groceries,Organic Rice 5kg,1,89.12,89.12
ITEM_013444,ORD_004466,Electronics,Drone Mini,1,859.88,859.88
ITEM_013445,ORD_004467,Groceries,Extra Virgin Olive Oil,2,55.57,111.14
ITEM_013446,ORD_004467,Beauty,Hair Dryer Pro,2,82.19,164.38
ITEM_013447,ORD_004467,Fashion,Casual Sneakers,3,90.35,271.05
ITEM_013448,ORD_004467,Beauty,Hair Dryer Pro,1,140.59,140.59
ITEM_013449,ORD_004467,Beauty,Body Lotion,3,90.96,272.88
ITEM_013450,ORD_004468,Groceries,Gourmet Cheese Selection,2,99.55,199.1
ITEM_013451,ORD_004468,Fashion,Designer Handbag,1,258.5,258.5
ITEM_013452,ORD_004468,Home & Kitchen,Food Processor,2,141.46,282.92
ITEM_013453,ORD_004468,Fashion,Wrist Watch Classic,1,235.9,235.9
ITEM_013454,ORD_004469,Home & Kitchen,Food Processor,2,196.85,393.7
ITEM_013455,ORD_004469,Home & Kitchen,Non-Stick Cookware Set,2,181.01,362.02
ITEM_013456,ORD_004469,Home & Kitchen,Coffee Machine,3,120.41,361.23
ITEM_013457,ORD_004470,Fashion,Designer Handbag,1,197.76,197.76
ITEM_013458,ORD_004470,Electronics,Mechanical Keyboard,2,464.61,929.22
ITEM_013459,ORD_004470,Fashion,Silk Scarf,2,147.51,295.02
ITEM_013460,ORD_004470,Home & Kitchen,Knife Set Premium,2,215.5,431.0
ITEM_013461,ORD_004470,Fashion,Wrist Watch Classic,3,193.15,579.45
ITEM_013462,ORD_004471,Fashion,Cotton T-Shirt,1,185.03,185.03
ITEM_013463,ORD_004471,Fashion,Designer Handbag,1,146.55,146.55
ITEM_013464,ORD_004471,Groceries,Gourmet Cheese Selection,3,33.68,101.04
ITEM_013465,ORD_004471,Beauty,Facial Cleanser,2,52.63,105.26
ITEM_013466,ORD_004472,Fashion,Running Shoes,3,64.71,194.13
ITEM_013467,ORD_004472,Home & Kitchen,Blender Pro,3,340.43,1021.29
ITEM_013468,ORD_004472,Fashion,Cotton T-Shirt,3,121.97,365.91
ITEM_013469,ORD_004473,Home & Kitchen,Coffee Machine,2,394.85,789.7
ITEM_013470,ORD_004473,Fashion,Denim Jeans,2,113.77,227.54
ITEM_013471,ORD_004474,Electronics,USB-C Hub,1,690.94,690.94
ITEM_013472,ORD_004474,Electronics,Laptop Ultra,3,850.59,2551.77
ITEM_013473,ORD_004475,Home & Kitchen,Bedding Set,1,201.41,201.41
ITEM_013474,ORD_004475,Electronics,Action Camera,3,928.85,2786.55
ITEM_013475,ORD_004476,Electronics,Drone Mini,1,668.34,668.34
ITEM_013476,ORD_004476,Electronics,Wireless Mouse,3,922.92,2768.76
ITEM_013477,ORD_004476,Fashion,Silk Scarf,3,87.42,262.26
ITEM_013478,ORD_004477,Fashion,Sunglasses Premium,2,137.38,274.76
ITEM_013479,ORD_004477,Home & Kitchen,Vacuum Cleaner Robot,3,127.49,382.47
ITEM_013480,ORD_004477,Fashion,Summer Dress,1,228.62,228.62
ITEM_013481,ORD_004478,Beauty,Facial Serum,1,68.9,68.9
ITEM_013482,ORD_004478,Electronics,USB-C Hub,3,168.86,506.58
ITEM_013483,ORD_004479,Home & Kitchen,Storage Containers,2,348.39,696.78
ITEM_013484,ORD_004479,Electronics,4K Smart TV,2,783.58,1567.16
ITEM_013485,ORD_004479,Fashion,Denim Jeans,2,70.96,141.92
ITEM_013486,ORD_004479,Fashion,Silk Scarf,2,282.01,564.02
ITEM_013487,ORD_004480,Electronics,USB-C Hub,1,595.3,595.3
ITEM_013488,ORD_004480,Beauty,Lipstick Matte,2,137.7,275.4
ITEM_013489,ORD_004480,fashion,Leather Belt,1,82.99,82.99
ITEM_013490,ORD_004480,Fashion,Denim Jeans,2,239.66,479.32
ITEM_013491,ORD_004480,Fashion,Sports Hoodie,1,213.58,213.58
ITEM_013492,ORD_004481,Fash,Canvas Backpack,2,295.95,591.9
ITEM_013493,ORD_004481,Groceries,Honey Raw,1,54.12,54.12
