order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_006554,CUST_00464,2025-12-14,App,Delivered,201.67,0.0,201.67,Wallet,
ORD_006555,CUST_00067,2025-11-02,App,Delivered,468.26,0.0,468.26,Wallet,
ORD_006556,CUST_00837,2025-11-18,Web,Delivered,274.72,67.63,207.09,COD,
ORD_006557,CUST_01985,2025-11-21,Web,Returned,107.56,0.0,107.56,Card,
ORD_006558,CUST_00031,2025-11-26,App,Delivered,387.98,0.0,387.98,Card,
ORD_006559,CUST_01896,2025-12-09,Call Center,Delivered,472.15,0.0,472.15,COD,
ORD_006560,CUST_00553,2025-11-13,App,Delivered,1495.49,0.0,1495.49,Wallet,
ORD_006561,CUST_01947,2025-11-17,Web,Delivered,274.85,22.32,252.53,Card,VIP25
ORD_006562,CUST_00456,2025-11-16,App,In Transit,194.68,0.0,194.68,Wallet,
ORD_006563,CUST_01521,2025-10-25,Web,Delivered,270.23,0.0,270.23,Card,
ORD_006564,CUST_01375,2025-10-16,App,Delivered,199.46,0.0,199.46,Card,
ORD_006565,CUST_00416,2025-10-28,App,Delivered,673.63,0.0,673.63,Apple Pay,
ORD_006566,CUST_01552,2025-10-21,App,Delivered,355.16,0.0,355.16,Apple Pay,
ORD_006567,CUST_00419,2025-11-21,Web,Delivered,127.99,34.15,93.84,Wallet,SAVE10
ORD_006568,CUST_00363,2025-10-30,App,Delivered,1333.73,70.97,1262.76,Card,VIP25
ORD_006569,CUST_01776,2025-12-12,App,Cancelled,1016.85,210.48,806.37,Card,MEGA30
ORD_006570,CUST_01004,2025-12-18,App,Delivered,434.99,63.28,371.71,Card,SPECIAL5
ORD_006571,CUST_00666,2025-11-27,App,Returned,567.61,0.0,567.61,COD,
ORD_006572,CUST_01776,2025-10-26,App,Delivered,501.27,0.0,501.27,COD,
ORD_006573,CUST_00938,2025-10-27,Web,Delivered,326.32,42.69,283.63,Apple Pay,WELCOME15
ORD_006574,CUST_00876,2025-11-12,App,Delivered,85.4,11.33,74.07,COD,VIP25
ORD_006575,CUST_01590,2025-12-12,Web,Delivered,770.58,0.0,770.58,Wallet,
ORD_006576,CUST_00086,2025-12-27,Web,Delivered,1831.19,231.88,1599.31,Card,MEGA30
ORD_006577,CUST_01506,2025-10-07,App,Delivered,120.45,6.73,113.72,COD,
ORD_006578,CUST_00780,2025-12-26,Web,Delivered,328.37,26.22,302.15,Wallet,SPECIAL5
ORD_006579,CUST_00641,2025-12-17,App,In Transit,554.15,0.0,554.15,COD,
ORD_006580,CUST_00808,2025-11-21,App,Delivered,97.91,28.1,69.81,COD,MEGA30
ORD_006581,CUST_01924,2025-11-24,Web,In Transit,457.43,120.62,336.81,Card,SPECIAL5
ORD_006582,CUST_01172,2025-11-27,Web,Delivered,221.27,0.0,221.27,Card,
ORD_006583,CUST_01217,2025-12-01,App,Delivered,202.58,0.0,202.58,Card,
ORD_006584,CUST_01099,2025-10-20,Web,Delivered,121.28,0.0,121.28,Wallet,
ORD_006585,CUST_01076,2025-12-01,Web,In Transit,163.8,0.0,163.8,Card,
ORD_006586,CUST_01314,2025-10-15,App,Delivered,239.64,0.0,239.64,Wallet,
ORD_006587,CUST_01794,2025-11-07,App,Delivered,350.45,80.12,270.33,Wallet,SPECIAL5
ORD_006588,CUST_01612,2025-10-13,App,Delivered,415.92,117.52,298.4,COD,SAVE10
ORD_006589,CUST_01067,2025-10-11,App,Delivered,614.88,0.0,614.88,Card,
ORD_006590,CUST_00224,2025-11-30,App,In Transit,1441.09,0.0,1441.09,Apple Pay,
ORD_006591,CUST_00925,2025-11-07,App,Delivered,705.99,0.0,705.99,Apple Pay,
ORD_006592,CUST_00936,2025-10-31,Call Center,Delivered,1949.04,121.65,1827.39,COD,
ORD_006593,CUST_01798,2025-12-15,Web,Delivered,1413.41,0.0,1413.41,Card,
ORD_006594,CUST_00087,2025-11-27,App,Delivered,1492.56,0.0,1492.56,COD,
ORD_006595,CUST_01798,2025-12-03,Web,Delivered,437.31,0.0,437.31,COD,
ORD_006596,CUST_00504,2025-11-29,Web,Delivered,236.72,0.0,236.72,COD,
ORD_006597,CUST_01063,2025-10-21,App,Delivered,539.3,72.4,466.9,Wallet,MEGA30
ORD_006598,CUST_00811,2025-11-13,App,In Transit,109.51,7.1,102.41,COD,SPECIAL5
ORD_006599,CUST_00081,2025-10-12,Call Center,Delivered,478.95,67.51,411.44,Card,MEGA30
ORD_006600,CUST_00794,2025-11-03,Web,Delivered,250.61,34.87,215.74,COD,MEGA30
ORD_006601,CUST_01568,2025-12-12,Web,Delivered,530.33,0.0,530.33,Apple Pay,
ORD_006602,CUST_01292,2025-10-28,App,Delivered,1965.66,246.13,1719.53,Card,SAVE10
ORD_006603,CUST_00389,2025-10-19,App,Delivered,388.59,0.0,388.59,Card,
ORD_006604,CUST_00597,2025-11-01,App,Delivered,311.52,0.0,311.52,COD,
ORD_006605,CUST_00901,2025-10-22,App,Delivered,278.9,0.0,278.9,Wallet,
ORD_006606,CUST_00816,2025-11-03,Web,In Transit,286.58,0.0,286.58,Wallet,
ORD_006607,CUST_01812,2025-12-01,App,Delivered,95.86,5.21,90.65,COD,FLASH20
ORD_006608,CUST_01585,2025-10-13,Web,Delivered,660.83,0.0,660.83,COD,
ORD_006609,CUST_01695,2025-10-12,Web,Cancelled,100.58,0.0,100.58,Wallet,
ORD_006610,CUST_00586,2025-12-06,App,Delivered,246.51,0.0,246.51,COD,
ORD_006611,CUST_00945,2025-10-13,App,Delivered,453.94,80.25,373.69,Wallet,WELCOME15
ORD_006612,CUST_00866,2025-10-18,App,Delivered,536.98,50.45,486.53,Wallet,FLASH20
ORD_006613,CUST_01256,2025-11-19,Web,Cancelled,396.94,48.29,348.65,Card,SAVE10
ORD_006614,CUST_01414,2025-12-24,App,Delivered,414.12,0.0,414.12,Card,
ORD_006615,CUST_01059,2025-10-10,App,Delivered,1183.79,145.29,1038.5,COD,WELCOME15
ORD_006616,CUST_00950,2025-11-29,App,Delivered,100.67,0.0,100.67,Wallet,
ORD_006617,CUST_01700,2025-11-19,Web,Delivered,341.58,0.0,341.58,Card,
ORD_006618,CUST_01324,2025-12-08,Web,Delivered,123.16,0.0,123.16,Wallet,
ORD_006619,CUST_00926,2025-11-10,App,Delivered,134.89,10.6,124.29,Wallet,SAVE10
ORD_006620,CUST_01480,2025-12-26,Web,Delivered,192.82,22.74,170.08,Apple Pay,MEGA30
ORD_006621,CUST_00232,2025-12-25,Web,Delivered,1501.01,368.47,1132.54,COD,WELCOME15
ORD_006622,CUST_01595,2025-10-28,Call Center,Delivered,628.94,88.39,540.55,Card,MEGA30
ORD_006623,CUST_01921,2025-11-13,Web,Delivered,932.42,55.74,876.68,Wallet,SPECIAL5
ORD_006624,CUST_01120,2025-11-26,Web,Delivered,182.89,0.0,182.89,COD,
ORD_006625,CUST_00278,2025-12-20,Web,In Transit,291.82,0.0,291.82,Card,
ORD_006626,CUST_00806,2025-12-21,Web,Delivered,501.0,0.0,501.0,Card,
ORD_006627,CUST_00847,2025-10-26,App,Delivered,726.45,42.02,684.43,Wallet,FLASH20
ORD_006628,CUST_00924,2026-01-04,Web,In Transit,1776.34,0.0,1776.34,Card,
ORD_006629,CUST_00052,2025-12-03,App,Delivered,112.52,0.0,112.52,COD,
ORD_006630,CUST_00367,2025-11-30,Web,In Transit,1733.87,127.39,1606.48,COD,VIP25
ORD_006631,CUST_01209,2025-10-12,App,Delivered,220.06,0.0,220.06,COD,
ORD_006632,CUST_01837,2025-11-27,Call Center,In Transit,669.99,192.54,477.45,Card,SPECIAL5
ORD_006633,CUST_01835,2025-12-29,Web,Delivered,480.69,70.4,410.29,COD,WELCOME15
ORD_006634,CUST_01808,2025-12-19,Web,Delivered,501.96,0.0,501.96,Apple Pay,
ORD_006635,CUST_00932,2025-11-04,App,Returned,129.02,25.79,103.23,Card,SAVE10
ORD_006636,CUST_00513,2025-11-03,Call Center,Delivered,326.66,22.11,304.55,Wallet,FLASH20
ORD_006637,CUST_01417,2025-10-07,Web,Delivered,467.17,0.0,467.17,Card,
ORD_006638,CUST_01329,2025-11-20,App,In Transit,930.06,109.18,820.88,Card,SPECIAL5
ORD_006639,CUST_01632,2025-11-19,App,Delivered,685.04,0.0,685.04,COD,
ORD_006640,CUST_00336,2025-10-23,App,Delivered,345.25,0.0,345.25,Card,
ORD_006641,CUST_01472,2025-12-11,Web,Delivered,58.56,9.38,49.18,COD,SPECIAL5
ORD_006642,CUST_00254,2025-12-16,Call Center,Delivered,131.34,33.86,97.48,Card,SAVE10
ORD_006643,CUST_00234,2025-10-27,Web,Delivered,316.89,37.99,278.9,Wallet,SPECIAL5
ORD_006644,CUST_00921,2025-11-22,App,In Transit,175.66,0.0,175.66,Apple Pay,
ORD_006645,CUST_01299,2025-12-10,App,Delivered,313.32,0.0,313.32,Wallet,
ORD_006646,CUST_00744,2025-12-08,App,Delivered,590.22,0.0,590.22,Card,
ORD_006647,CUST_00175,2025-10-10,Call Center,Cancelled,116.87,0.0,116.87,Card,
ORD_006648,CUST_01073,2025-10-19,App,Delivered,1330.97,365.66,965.31,Wallet,SPECIAL5
ORD_006649,CUST_00787,2025-10-15,Web,Delivered,458.4,52.51,405.89,Card,SPECIAL5
ORD_006650,CUST_01621,2025-12-30,App,Delivered,1848.51,0.0,1848.51,COD,
ORD_006651,CUST_01998,2025-12-06,Call Center,Delivered,1536.66,0.0,1536.66,Wallet,
ORD_006652,CUST_01048,2025-12-31,App,Returned,268.46,52.89,215.57,COD,MEGA30
ORD_006653,CUST_01946,2025-11-12,Web,Delivered,1946.67,0.0,1946.67,COD,
ORD_006654,CUST_00328,2025-11-13,App,Cancelled,16523.31,13.24,16510.07,Apple Pay,VIP25
ORD_006655,CUST_01128,2025-10-21,App,In Transit,306.84,29.73,277.11,Card,VIP25
ORD_006656,CUST_00090,2025-11-21,App,In Transit,328.98,0.0,328.98,Wallet,
ORD_006657,CUST_01574,2025-12-18,Call Center,Delivered,882.12,0.0,882.12,COD,
ORD_006658,CUST_00350,2025-11-03,App,Delivered,1550.06,245.94,1304.12,Wallet,FLASH20
ORD_006659,CUST_01159,2025-10-17,Call Center,In Transit,130.69,0.0,130.69,Card,
ORD_006660,CUST_01785,2025-10-19,App,Delivered,298.6,41.96,256.64,Card,SPECIAL5
ORD_006661,CUST_01767,2025-10-22,Web,Delivered,864.86,0.0,864.86,COD,
ORD_006662,CUST_00308,2025-12-25,Web,Delivered,151.03,18.8,132.23,Wallet,WELCOME15
ORD_006663,CUST_01780,2025-10-19,Web,Cancelled,320.84,26.64,294.2,COD,WELCOME15
ORD_006664,CUST_00367,2025-12-26,App,Delivered,270.51,53.72,216.79,COD,
ORD_006665,CUST_01459,2025-12-23,Web,Delivered,407.53,0.0,407.53,Card,
ORD_006666,CUST_00106,2025-10-27,App,Delivered,375.28,0.0,375.28,Wallet,
ORD_006667,CUST_00860,2025-10-07,Web,Delivered,584.85,0.0,584.85,Wallet,
ORD_006668,CUST_00631,2025-12-19,App,Delivered,387.41,82.07,305.34,Wallet,FLASH20
ORD_006669,CUST_01496,2025-12-08,Web,Cancelled,557.14,0.0,557.14,Card,
ORD_006670,CUST_01575,2025-11-05,App,Delivered,1424.67,426.22,998.45,Card,VIP25
ORD_006671,CUST_00592,2025-11-01,App,Delivered,223.73,0.0,223.73,COD,
ORD_006672,CUST_01283,2025-11-08,Call Center,Delivered,750.5,50.28,700.22,Card,WELCOME15
ORD_006673,CUST_00241,2025-11-08,Web,Delivered,1648.65,0.0,1648.65,Wallet,
ORD_006674,CUST_01841,2025-12-17,Call Center,Delivered,344.56,0.0,344.56,Card,
ORD_006675,CUST_00270,2025-11-20,App,Delivered,719.17,0.0,719.17,Apple Pay,
ORD_006676,CUST_01967,2025-12-07,App,Delivered,990.45,132.84,857.61,Wallet,WELCOME15
ORD_006677,CUST_00008,2025-12-12,App,Delivered,593.44,72.05,521.39,Card,MEGA30
ORD_006678,CUST_01568,2025-11-29,Web,Delivered,791.11,0.0,791.11,Card,
ORD_006679,CUST_00519,2025-12-28,App,Delivered,1691.91,0.0,1691.91,Card,
ORD_006680,CUST_00026,2025-12-21,Web,Cancelled,369.41,0.0,369.41,Card,
ORD_006681,CUST_00940,2025-10-15,Web,Delivered,1347.28,0.0,1347.28,Wallet,
ORD_006682,CUST_01020,2025-11-04,Web,Cancelled,76.57,0.0,76.57,Wallet,
ORD_006683,CUST_01752,2025-12-15,Web,Cancelled,457.46,0.0,457.46,Card,
ORD_006684,CUST_01022,2025-12-01,App,Delivered,485.72,55.98,429.74,Card,MEGA30
ORD_006685,CUST_01654,2025-12-17,App,Delivered,447.31,128.69,318.62,Apple Pay,SAVE10
ORD_006686,CUST_01246,2025-11-07,App,Delivered,1195.96,0.0,1195.96,Apple Pay,
ORD_006687,CUST_01808,2025-11-29,App,In Transit,374.53,0.0,374.53,Card,
ORD_006688,CUST_01011,2025-12-05,Web,Delivered,707.98,0.0,707.98,Card,
ORD_006689,CUST_00488,2025-10-14,Web,Delivered,575.45,51.15,524.3,COD,WELCOME15
ORD_006690,CUST_01206,2025-11-27,App,Delivered,134.58,0.0,134.58,Wallet,
ORD_006691,CUST_01351,2025-10-17,Web,Delivered,749.37,101.12,648.25,Wallet,VIP25
ORD_006692,CUST_00930,2025-10-28,Web,Delivered,162.4,47.07,115.33,Card,VIP25
ORD_006693,CUST_00905,2025-10-20,App,Delivered,996.72,0.0,996.72,Card,
ORD_006694,CUST_00163,2025-10-30,App,Delivered,255.29,0.0,255.29,Wallet,
ORD_006695,CUST_01232,2025-10-31,App,Delivered,740.65,0.0,740.65,COD,
ORD_006696,CUST_01230,2025-12-29,Call Center,Cancelled,497.52,0.0,497.52,Card,
ORD_006697,CUST_00014,2025-11-09,Web,Delivered,225.8,0.0,225.8,Card,
ORD_006698,CUST_00502,2025-10-13,Web,Delivered,312.11,31.85,280.26,Wallet,MEGA30
ORD_006699,CUST_00570,2025-12-22,Web,Delivered,1980.06,0.0,1980.06,COD,
ORD_006700,CUST_01270,2025-12-30,Call Center,Delivered,613.94,62.34,551.6,Wallet,SPECIAL5
ORD_006701,CUST_01142,2025-10-24,Web,Delivered,1323.79,194.51,1129.28,Apple Pay,
ORD_006702,CUST_01691,2025-12-21,App,In Transit,1124.48,0.0,1124.48,Wallet,
ORD_006703,CUST_00426,2025-11-12,Call Center,Delivered,731.2,82.71,648.49,COD,SAVE10
ORD_006704,CUST_00379,2026-01-03,App,Delivered,217.33,31.84,185.49,COD,WELCOME15
ORD_006705,CUST_00113,2025-10-24,Web,Delivered,209.55,0.0,209.55,Apple Pay,
ORD_006706,CUST_01338,2025-10-11,Web,Delivered,1736.73,0.0,1736.73,COD,
ORD_006707,CUST_00715,2025-10-24,App,Delivered,1853.17,0.0,1853.17,Card,
ORD_006708,CUST_00076,2025-11-02,App,Delivered,712.23,0.0,712.23,COD,
ORD_006709,CUST_00298,2025-11-21,App,Delivered,520.11,0.0,520.11,Card,
ORD_006710,CUST_01749,2025-11-16,Web,Cancelled,780.2,0.0,780.2,Card,
ORD_006711,CUST_00067,2025-11-18,App,Delivered,724.87,0.0,724.87,Wallet,
ORD_006712,CUST_01367,2025-11-11,App,Delivered,719.39,0.0,719.39,Card,
ORD_006713,CUST_01184,2025-10-26,App,Delivered,305.37,0.0,305.37,Card,
ORD_006714,CUST_01717,2025-12-19,Web,Delivered,599.49,0.0,599.49,Card,
ORD_006715,CUST_01236,2025-10-17,App,Delivered,1537.28,121.61,1415.67,Wallet,FLASH20
ORD_006716,CUST_00679,2025-11-25,App,Delivered,390.07,28.45,361.62,Wallet,SAVE10
ORD_006717,CUST_00101,2025-10-27,App,Delivered,1123.95,0.0,1123.95,Card,
ORD_006718,CUST_00224,2025-12-10,App,Returned,1872.82,0.0,1872.82,COD,
ORD_006719,CUST_00854,2025-12-19,Call Center,In Transit,1142.01,0.0,1142.01,Card,
ORD_006720,CUST_00366,2025-12-07,App,Returned,402.92,0.0,402.92,Card,
ORD_006721,CUST_00331,2025-12-09,Web,Delivered,445.39,0.0,445.39,Apple Pay,
ORD_006722,CUST_01377,2025-12-25,App,In Transit,653.33,38.59,614.74,COD,FLASH20
ORD_006723,CUST_01252,2025-12-10,App,Delivered,732.72,0.0,732.72,COD,
ORD_006724,CUST_01354,2025-10-25,Call Center,Cancelled,1340.7,132.88,1207.82,Wallet,SPECIAL5
ORD_006725,CUST_01434,2025-10-30,App,Delivered,531.22,0.0,531.22,COD,
ORD_006726,CUST_01219,2025-12-22,App,Delivered,561.68,0.0,561.68,COD,
ORD_006727,CUST_01173,2025-12-02,App,In Transit,793.93,0.0,793.93,COD,
ORD_006728,CUST_01613,2025-12-23,App,Delivered,268.84,0.0,268.84,COD,
ORD_006729,CUST_01152,2025-12-04,App,Delivered,520.28,0.0,520.28,Card,
ORD_006730,CUST_00364,2025-12-02,App,Delivered,1634.21,0.0,1634.21,Card,
ORD_006731,CUST_01979,2025-12-05,Web,Delivered,133.18,0.0,133.18,Card,
ORD_006732,CUST_00933,2025-10-26,App,Delivered,319.19,77.72,241.47,Card,SPECIAL5
ORD_006733,CUST_01186,2025-10-19,App,Cancelled,259.32,0.0,259.32,COD,
ORD_006734,CUST_00738,2025-11-14,App,Delivered,646.45,0.0,646.45,Card,
ORD_006735,CUST_01908,2025-10-09,Web,Delivered,185.96,0.0,185.96,COD,
ORD_006736,CUST_00074,2025-10-19,Web,In Transit,147.27,36.85,110.42,COD,SAVE10
ORD_006737,CUST_01574,2025-10-15,Call Center,Delivered,101.64,0.0,101.64,Wallet,
ORD_006738,CUST_00613,2025-11-24,App,Delivered,492.65,0.0,492.65,COD,
ORD_006739,CUST_00662,2025-11-27,App,Delivered,512.97,142.24,370.73,Wallet,FLASH20
ORD_006740,CUST_01839,2025-10-21,App,Delivered,1140.32,0.0,1140.32,COD,
ORD_006741,CUST_00777,2025-10-20,Call Center,Returned,716.17,124.07,592.1,Apple Pay,
ORD_006742,CUST_00139,2025-10-18,Call Center,Cancelled,166.16,0.0,166.16,COD,
ORD_006743,CUST_01554,2025-12-04,App,Delivered,1311.79,300.46,1011.33,COD,VIP25
ORD_006744,CUST_01728,2025-12-25,Web,Delivered,20834.08,0.0,20834.08,Card,
ORD_006745,CUST_01128,2025-10-19,Web,Delivered,453.45,0.0,453.45,Apple Pay,
ORD_006746,CUST_00133,2025-12-16,App,Delivered,51.62,0.0,51.62,Card,
ORD_006747,CUST_00600,2025-10-09,App,Cancelled,1598.61,0.0,1598.61,Card,
ORD_006748,CUST_00965,2025-10-26,App,In Transit,695.95,53.26,642.69,Wallet,WELCOME15
ORD_006749,CUST_00250,2025-10-08,App,In Transit,1479.33,437.21,1042.12,COD,SPECIAL5
ORD_006750,CUST_01761,2025-12-04,App,Returned,105.49,0.0,105.49,Apple Pay,
ORD_006751,CUST_00563,2025-10-08,Call Center,Delivered,309.9,0.0,309.9,Card,
ORD_006752,CUST_00675,2025-12-21,Web,Cancelled,297.42,0.0,297.42,Card,
ORD_006753,CUST_01080,2025-10-19,Web,Cancelled,1524.83,0.0,1524.83,Wallet,
ORD_006754,CUST_00848,2025-12-07,Web,Delivered,506.24,0.0,506.24,COD,
ORD_006755,CUST_01075,2025-12-09,App,Delivered,791.36,0.0,791.36,COD,
ORD_006756,CUST_00430,2025-12-20,App,Delivered,71.19,0.0,71.19,Card,
ORD_006757,CUST_01426,2026-01-05,Call Center,Delivered,147.08,40.31,106.77,Wallet,WELCOME15
ORD_006758,CUST_01254,2025-10-13,Web,Delivered,455.52,0.0,455.52,COD,
ORD_006759,CUST_00120,2026-01-02,App,Delivered,1144.56,0.0,1144.56,Apple Pay,
ORD_006760,CUST_00224,2025-12-08,Call Center,Delivered,481.63,47.74,433.89,Card,MEGA30
ORD_006761,CUST_01495,2025-12-05,App,Delivered,167.27,0.0,167.27,Apple Pay,
ORD_006762,CUST_01289,2025-12-22,Web,In Transit,222.21,0.0,222.21,Wallet,
ORD_006763,CUST_01084,2025-10-10,App,Delivered,163.66,0.0,163.66,Card,
ORD_006764,CUST_00180,2025-12-27,Web,Delivered,129.42,0.0,129.42,COD,
ORD_006765,CUST_00991,2025-12-08,App,Delivered,550.81,0.0,550.81,Card,
ORD_006766,CUST_01483,2025-11-07,Web,In Transit,242.06,26.9,215.16,COD,SPECIAL5
ORD_006767,CUST_01239,2025-12-07,Web,Delivered,581.19,0.0,581.19,Card,
ORD_006768,CUST_01913,2025-12-06,Web,Returned,770.27,0.0,770.27,Card,
ORD_006769,CUST_01615,2025-12-14,Web,Delivered,221.46,36.06,185.4,COD,SPECIAL5
ORD_006770,CUST_00589,2026-01-05,App,Delivered,674.75,0.0,674.75,Card,
ORD_006771,CUST_00875,2025-11-24,App,Returned,434.22,0.0,434.22,Card,
ORD_006772,CUST_01247,2025-11-17,App,Delivered,293.74,0.0,293.74,COD,
ORD_006773,CUST_01737,2025-11-25,Web,In Transit,146.14,0.0,146.14,COD,
ORD_006774,CUST_00649,2025-11-23,App,In Transit,177.77,23.31,154.46,Apple Pay,FLASH20
ORD_006775,CUST_01077,2025-10-25,Web,Delivered,1900.5,0.0,1900.5,COD,
ORD_006776,CUST_01178,2025-10-25,Web,Delivered,1484.15,134.45,1349.7,Card,MEGA30
ORD_006777,CUST_00725,2025-10-13,Web,Delivered,1212.51,127.56,1084.95,COD,WELCOME15
ORD_006778,CUST_01259,2025-12-27,App,Delivered,75.05,19.72,55.33,Wallet,MEGA30
ORD_006779,CUST_01017,2025-10-07,Call Center,Delivered,193.57,10.93,182.64,Card,MEGA30
ORD_006780,CUST_01494,2025-11-21,App,Delivered,336.85,100.3,236.55,Wallet,SPECIAL5
ORD_006781,CUST_01020,2025-10-23,Web,In Transit,236.87,0.0,236.87,Apple Pay,
ORD_006782,CUST_01009,2025-11-02,App,Delivered,406.65,114.81,291.84,Wallet,
ORD_006783,CUST_00369,2025-10-23,App,Delivered,519.73,0.0,519.73,Card,
ORD_006784,CUST_01810,2025-10-15,Web,Delivered,271.11,46.95,224.16,Wallet,MEGA30
ORD_006785,CUST_00477,2025-11-24,Web,Cancelled,277.75,0.0,277.75,Wallet,
ORD_006786,CUST_01452,2025-12-03,Web,Cancelled,885.47,129.93,755.54,COD,FLASH20
ORD_006787,CUST_00397,2025-11-09,Call Center,Cancelled,95.06,19.17,75.89,Card,SAVE10
ORD_006788,CUST_00243,2025-11-22,Web,Delivered,84.4,0.0,84.4,Wallet,
ORD_006789,CUST_00050,2025-12-30,Web,Cancelled,287.69,0.0,287.69,Card,
ORD_006790,CUST_00953,2026-01-04,Web,Delivered,538.7,0.0,538.7,COD,
ORD_006791,CUST_01281,2025-10-21,App,Delivered,1571.03,168.7,1402.33,Card,
ORD_006792,CUST_00242,2025-12-21,App,Delivered,433.15,0.0,433.15,Card,
ORD_006793,CUST_01511,2025-12-17,Call Center,Delivered,295.95,0.0,295.95,COD,
ORD_006794,CUST_01737,2025-12-29,App,Delivered,454.92,0.0,454.92,Wallet,
ORD_006795,CUST_00425,2025-12-06,App,In Transit,192.59,28.38,164.21,COD,
ORD_006796,CUST_01261,2025-10-08,Web,In Transit,1736.82,0.0,1736.82,Wallet,
ORD_006797,CUST_00850,2025-11-03,App,Delivered,287.19,0.0,287.19,Card,
ORD_006798,CUST_00848,2025-11-04,Call Center,Delivered,198.03,57.49,140.54,COD,SAVE10
ORD_006799,CUST_00684,2025-10-27,App,Delivered,144.22,7.58,136.64,COD,FLASH20
ORD_006800,CUST_01148,2025-11-18,App,Delivered,282.78,0.0,282.78,COD,
ORD_006801,CUST_01651,2025-12-07,App,Delivered,536.72,56.92,479.8,Wallet,SPECIAL5
ORD_006802,CUST_00435,2025-11-01,Web,Delivered,207.55,0.0,207.55,Card,
ORD_006803,CUST_00024,2025-12-08,App,Delivered,180.44,23.41,157.03,Card,SPECIAL5
ORD_006804,CUST_00413,2025-11-12,App,Delivered,661.84,39.54,622.3,Wallet,SPECIAL5
ORD_006805,CUST_00577,2025-12-05,Web,Delivered,141.52,0.0,141.52,Wallet,
ORD_006806,CUST_00522,2025-12-06,App,Delivered,207.27,18.02,189.25,Card,
ORD_006807,CUST_00139,2025-11-04,Web,Delivered,51.68,3.17,48.51,COD,FLASH20
ORD_006808,CUST_00615,2025-10-25,Web,Delivered,743.41,216.33,527.08,Card,MEGA30
ORD_006809,CUST_01127,2025-12-10,App,In Transit,317.49,0.0,317.49,Card,
ORD_006810,CUST_00664,2025-10-24,Web,In Transit,260.93,22.94,237.99,Apple Pay,
ORD_006811,CUST_00013,2025-11-23,App,Cancelled,672.21,0.0,672.21,COD,
ORD_006812,CUST_00234,2025-11-27,App,Delivered,706.34,0.0,706.34,Wallet,
ORD_006813,CUST_01405,2025-12-26,App,Delivered,72.12,0.0,72.12,Wallet,
ORD_006814,CUST_00683,2025-12-28,App,In Transit,1975.32,0.0,1975.32,Wallet,
ORD_006815,CUST_00700,2025-12-26,App,Cancelled,550.46,135.08,415.38,Wallet,VIP25
ORD_006816,CUST_01484,2026-01-02,Web,Cancelled,253.23,24.17,229.06,COD,MEGA30
ORD_006817,CUST_01262,2025-12-05,App,Delivered,1617.56,0.0,1617.56,Wallet,
ORD_006818,CUST_01967,2025-12-17,Web,Delivered,213.6,31.27,182.33,Card,SAVE10
ORD_006819,CUST_01705,2025-11-30,App,Delivered,483.78,0.0,483.78,Card,
ORD_006820,CUST_00360,2025-10-10,Web,Delivered,636.2,0.0,636.2,Wallet,
ORD_006821,CUST_00398,2026-01-03,App,Delivered,1855.38,353.87,1501.51,Card,FLASH20
ORD_006822,CUST_01708,2025-12-28,Web,Delivered,256.46,0.0,256.46,Card,
ORD_006823,CUST_00693,2025-10-31,App,Delivered,555.08,0.0,555.08,COD,
ORD_006824,CUST_01889,2025-11-18,App,Delivered,635.81,93.79,542.02,Wallet,SPECIAL5
ORD_006825,CUST_00982,2025-12-16,Web,Delivered,519.47,60.6,458.87,Apple Pay,VIP25
ORD_006826,CUST_01633,2025-10-18,App,Delivered,224.75,41.54,183.21,COD,SAVE10
ORD_006827,CUST_01323,2025-12-10,Web,Delivered,538.6,0.0,538.6,COD,
ORD_006828,CUST_00279,2025-12-29,Web,Delivered,150.69,0.0,150.69,Wallet,
ORD_006829,CUST_00987,2025-12-23,App,Delivered,1018.28,0.0,1018.28,Wallet,
ORD_006830,CUST_00319,2025-11-07,Web,Delivered,458.89,0.0,458.89,Card,
ORD_006831,CUST_01285,2025-12-19,Web,Delivered,270.97,34.41,236.56,Card,VIP25
ORD_006832,CUST_01827,2025-10-09,App,Delivered,165.89,17.19,148.7,Apple Pay,
ORD_006833,CUST_01100,2025-12-05,App,Delivered,537.67,0.0,537.67,Card,
ORD_006834,CUST_01835,2025-11-16,Web,Delivered,192.16,10.23,181.93,COD,FLASH20
ORD_006835,CUST_00948,2026-01-05,Web,Returned,991.09,0.0,991.09,COD,
ORD_006836,CUST_01606,2025-10-29,App,Delivered,184.27,0.0,184.27,Card,
ORD_006837,CUST_01668,2025-12-15,App,Delivered,747.35,0.0,747.35,Card,
ORD_006838,CUST_00848,2025-11-05,App,Cancelled,385.5,0.0,385.5,Wallet,
ORD_006839,CUST_01901,2025-12-10,Web,In Transit,625.35,164.78,460.57,COD,SPECIAL5
ORD_006840,CUST_00115,2025-10-16,App,Returned,1134.84,0.0,1134.84,Wallet,
ORD_006841,CUST_01711,2025-12-01,App,Delivered,451.05,48.18,402.87,COD,MEGA30
ORD_006842,CUST_00614,2025-11-28,App,Delivered,760.85,0.0,760.85,COD,
ORD_006843,CUST_01158,2025-12-18,App,Delivered,543.32,79.91,-463.41,Card,SPECIAL5
ORD_006844,CUST_01389,2025-11-21,App,In Transit,411.56,97.37,314.19,Apple Pay,FLASH20
